fight_url,red_fighter_name,red_fighter_link,blue_fighter_name,blue_fighter_link,weight_class,method,end_round,end_time_mmss,outcome_marker_raw,row_text_raw,event_name,event_date,event_location,event_url
http://ufcstats.com/fight-details/43d7d4b67be48553,Tony Gravely,http://ufcstats.com/fighter-details/601964f9654f911a,Johnny Munoz,http://ufcstats.com/fighter-details/f6bcbd91b114ff58,Bantamweight,TKO,,,win,win | Tony Gravely Johnny Munoz | 1 0 | 5 2 | 0 0 | 0 0 | Bantamweight | KO/TKO Punch | 1 | 1:08,UFC Fight Night: Volkov vs. Rozenstruik,2022-06-04,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/57591bbf1623574e
http://ufcstats.com/fight-details/7e20b0536fbbd560,Jeff Molina,http://ufcstats.com/fighter-details/008ea710276c9606,Zhalgas Zhumagulov,http://ufcstats.com/fighter-details/55fa6ce3e522c8bb,Flyweight,S-DEC,,,win,win | Jeff Molina Zhalgas Zhumagulov | 0 0 | 56 37 | 0 2 | 0 0 | Flyweight | S-DEC | 3 | 5:00,UFC Fight Night: Volkov vs. Rozenstruik,2022-06-04,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/57591bbf1623574e
http://ufcstats.com/fight-details/a09447d185a62251,Rinat Fakhretdinov,http://ufcstats.com/fighter-details/8f765fd5775a8873,Andreas Michailidis,http://ufcstats.com/fighter-details/79325a3c1a5c3bf4,Welterweight,U-DEC,,,win,win | Rinat Fakhretdinov Andreas Michailidis | 0 0 | 45 18 | 5 0 | 0 0 | Welterweight | U-DEC | 3 | 5:00,UFC Fight Night: Volkov vs. Rozenstruik,2022-06-04,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/57591bbf1623574e
http://ufcstats.com/fight-details/59b2bbb251968ca9,Erin Blanchfield,http://ufcstats.com/fighter-details/669970f7feba8ecd,JJ Aldrich,http://ufcstats.com/fighter-details/6fd953151d981979,Women's Flyweight,SUB,,,win,win | Erin Blanchfield JJ Aldrich | 0 0 | 48 32 | 0 2 | 1 0 | Women's Flyweight | SUB Guillotine Choke | 2 | 2:38,UFC Fight Night: Volkov vs. Rozenstruik,2022-06-04,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/57591bbf1623574e
http://ufcstats.com/fight-details/7a2c841693b54dd7,Ketlen Vieira,http://ufcstats.com/fighter-details/b9706f80d005036c,Holly Holm,http://ufcstats.com/fighter-details/634e2fb70bde3fd5,Women's Bantamweight,S-DEC,,,win,win | Ketlen Vieira Holly Holm | 0 0 | 85 96 | 1 0 | 1 0 | Women's Bantamweight | S-DEC | 5 | 5:00,UFC Fight Night: Holm vs. Vieira,2022-05-21,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/a6c32678efd4f434
http://ufcstats.com/fight-details/5d4fb748ad246269,Michel Pereira,http://ufcstats.com/fighter-details/595db60957de51d3,Santiago Ponzinibbio,http://ufcstats.com/fighter-details/6d1bffff14897645,Welterweight,S-DEC,,,win,win | Michel Pereira Santiago Ponzinibbio | 0 0 | 110 105 | 0 1 | 0 0 | Welterweight | S-DEC | 3 | 5:00,UFC Fight Night: Holm vs. Vieira,2022-05-21,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/a6c32678efd4f434
http://ufcstats.com/fight-details/f682118709b4143e,Chidi Njokuani,http://ufcstats.com/fighter-details/c68c68efaa5ca6ef,Dusko Todorovic,http://ufcstats.com/fighter-details/866fd7b1a6c90e7f,Middleweight,TKO,,,win,win | Chidi Njokuani Dusko Todorovic | 1 0 | 14 5 | 0 2 | 1 0 | Middleweight | KO/TKO Elbow | 1 | 4:48,UFC Fight Night: Holm vs. Vieira,2022-05-21,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/a6c32678efd4f434
http://ufcstats.com/fight-details/5eaff5c832430378,Tabatha Ricci,http://ufcstats.com/fighter-details/d25240135aee03e5,Polyana Viana,http://ufcstats.com/fighter-details/9673a497a9da119a,Women's Strawweight,U-DEC,,,win,win | Tabatha Ricci Polyana Viana | 0 0 | 33 36 | 5 0 | 0 0 | Women's Strawweight | U-DEC | 3 | 5:00,UFC Fight Night: Holm vs. Vieira,2022-05-21,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/a6c32678efd4f434
http://ufcstats.com/fight-details/4a789cdd5aaf4439,JunYong Park,http://ufcstats.com/fighter-details/285ae0b4a68221f4,Eryk Anders,http://ufcstats.com/fighter-details/cad24459b28592ca,Middleweight,S-DEC,,,win,win | JunYong Park Eryk Anders | 0 0 | 105 65 | 0 3 | 0 0 | Middleweight | S-DEC | 3 | 5:00,UFC Fight Night: Holm vs. Vieira,2022-05-21,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/a6c32678efd4f434
http://ufcstats.com/fight-details/cbdfb3c648d7bada,Joseph Holmes,http://ufcstats.com/fighter-details/8d20d76af3f213ce,Alen Amedovski,http://ufcstats.com/fighter-details/70fa1c64a2c439ef,Middleweight,SUB,,,win,win | Joseph Holmes Alen Amedovski | 1 0 | 16 1 | 1 0 | 1 0 | Middleweight | SUB Rear Naked Choke | 1 | 1:04,UFC Fight Night: Holm vs. Vieira,2022-05-21,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/a6c32678efd4f434
http://ufcstats.com/fight-details/1b4d0c9e3c59b33b,Jailton Almeida,http://ufcstats.com/fighter-details/41e83a89929d1327,Parker Porter,http://ufcstats.com/fighter-details/ac40f7e3cbecdda4,Heavyweight,SUB,,,win,win | Jailton Almeida Parker Porter | 0 0 | 18 0 | 1 0 | 1 0 | Heavyweight | SUB Rear Naked Choke | 1 | 4:35,UFC Fight Night: Holm vs. Vieira,2022-05-21,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/a6c32678efd4f434
http://ufcstats.com/fight-details/534c07488396e124,Uros Medic,http://ufcstats.com/fighter-details/681399317dbf4701,Omar Morales,http://ufcstats.com/fighter-details/a0e6753c42698f13,Lightweight,TKO,,,win,win | Uros Medic Omar Morales | 2 0 | 47 33 | 0 0 | 0 0 | Lightweight | KO/TKO Punch | 2 | 3:05,UFC Fight Night: Holm vs. Vieira,2022-05-21,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/a6c32678efd4f434
http://ufcstats.com/fight-details/3542f9f30926f364,Jonathan Martinez,http://ufcstats.com/fighter-details/f2477cf43c4975cc,Vince Morales,http://ufcstats.com/fighter-details/37098a6e6c27fb66,Bantamweight,U-DEC,,,win,win | Jonathan Martinez Vince Morales | 0 0 | 88 51 | 2 0 | 0 0 | Bantamweight | U-DEC | 3 | 5:00,UFC Fight Night: Holm vs. Vieira,2022-05-21,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/a6c32678efd4f434
http://ufcstats.com/fight-details/5136dc566f46daf6,Chase Hooper,http://ufcstats.com/fighter-details/971246648e162f0d,Felipe Colares,http://ufcstats.com/fighter-details/dbac0a413af64bbe,Featherweight,TKO,,,win,win | Chase Hooper Felipe Colares | 0 0 | 60 21 | 4 2 | 3 0 | Featherweight | KO/TKO Punches | 3 | 3:00,UFC Fight Night: Holm vs. Vieira,2022-05-21,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/a6c32678efd4f434
http://ufcstats.com/fight-details/bc7228d30ff5be46,Sam Hughes,http://ufcstats.com/fighter-details/e94085e821bd81de,Elise Reed,http://ufcstats.com/fighter-details/ac7c765882f2c68c,Women's Strawweight,TKO,,,win,win | Sam Hughes Elise Reed | 0 0 | 43 17 | 4 0 | 0 0 | Women's Strawweight | KO/TKO Elbows | 3 | 3:52,UFC Fight Night: Holm vs. Vieira,2022-05-21,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/a6c32678efd4f434
http://ufcstats.com/fight-details/5c281439d20184f1,Jan Blachowicz,http://ufcstats.com/fighter-details/99df7d0a2a08a8a8,Aleksandar Rakic,http://ufcstats.com/fighter-details/333b9e5c723ac873,Light Heavyweight,TKO,,,win,win | Jan Blachowicz Aleksandar Rakic | 0 0 | 31 27 | 0 1 | 1 0 | Light Heavyweight | KO/TKO | 3 | 1:11,UFC Fight Night: Blachowicz vs. Rakic,2022-05-14,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/60ba33c3f555a7a3
http://ufcstats.com/fight-details/2fa88b72973478b6,Ryan Spann,http://ufcstats.com/fighter-details/a67f5afa8d6a1b80,Ion Cutelaba,http://ufcstats.com/fighter-details/cd13728ae1151f46,Light Heavyweight,SUB,,,win,win | Ryan Spann Ion Cutelaba | 0 0 | 4 2 | 0 3 | 1 0 | Light Heavyweight | SUB Guillotine Choke | 1 | 2:22,UFC Fight Night: Blachowicz vs. Rakic,2022-05-14,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/60ba33c3f555a7a3
http://ufcstats.com/fight-details/43543a2c1c7a7135,Davey Grant,http://ufcstats.com/fighter-details/113df4fde64735c6,Louis Smolka,http://ufcstats.com/fighter-details/d2bc285ead803db0,Bantamweight,TKO,,,win,win | Davey Grant Louis Smolka | 1 0 | 81 71 | 0 0 | 0 0 | Bantamweight | KO/TKO Punches | 3 | 0:49,UFC Fight Night: Blachowicz vs. Rakic,2022-05-14,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/60ba33c3f555a7a3
http://ufcstats.com/fight-details/fad150a0288efbd7,Katlyn Cerminara,http://ufcstats.com/fighter-details/e872e9a9a902c045,Amanda Ribas,http://ufcstats.com/fighter-details/beecb672a279223e,Women's Flyweight,S-DEC,,,win,win | Katlyn Cerminara Amanda Ribas | 0 0 | 63 55 | 0 3 | 0 0 | Women's Flyweight | S-DEC | 3 | 5:00,UFC Fight Night: Blachowicz vs. Rakic,2022-05-14,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/60ba33c3f555a7a3
http://ufcstats.com/fight-details/e240d6f77747ec46,Manuel Torres,http://ufcstats.com/fighter-details/2e7878927067fdca,Frank Camacho,http://ufcstats.com/fighter-details/764342d39cdaa54a,Lightweight,TKO,,,win,win | Manuel Torres Frank Camacho | 1 0 | 34 16 | 0 0 | 0 0 | Lightweight | KO/TKO Punches | 1 | 3:27,UFC Fight Night: Blachowicz vs. Rakic,2022-05-14,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/60ba33c3f555a7a3
http://ufcstats.com/fight-details/b3248692dfb954b2,Allan Nascimento,http://ufcstats.com/fighter-details/253076a23d03dcd0,Jake Hadley,http://ufcstats.com/fighter-details/60a42bf82447c919,Flyweight,U-DEC,,,win,win | Allan Nascimento Jake Hadley | 0 0 | 19 8 | 2 0 | 0 1 | Flyweight | U-DEC | 3 | 5:00,UFC Fight Night: Blachowicz vs. Rakic,2022-05-14,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/60ba33c3f555a7a3
http://ufcstats.com/fight-details/7e047b195135ef06,Viviane Araujo,http://ufcstats.com/fighter-details/36541f1e6c5d4955,Andrea Lee,http://ufcstats.com/fighter-details/05fa626cb33d15b8,Women's Flyweight,U-DEC,,,win,win | Viviane Araujo Andrea Lee | 0 1 | 39 47 | 3 1 | 2 0 | Women's Flyweight | U-DEC | 3 | 5:00,UFC Fight Night: Blachowicz vs. Rakic,2022-05-14,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/60ba33c3f555a7a3
http://ufcstats.com/fight-details/8a1aa64eb1f17913,Michael Johnson,http://ufcstats.com/fighter-details/511e82663651438d,Alan Patrick,http://ufcstats.com/fighter-details/cd7763bcadb5d4c8,Lightweight,TKO,,,win,win | Michael Johnson Alan Patrick | 1 0 | 30 22 | 1 0 | 0 0 | Lightweight | KO/TKO Punch | 2 | 3:22,UFC Fight Night: Blachowicz vs. Rakic,2022-05-14,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/60ba33c3f555a7a3
http://ufcstats.com/fight-details/f549164690d723bb,Virna Jandiroba,http://ufcstats.com/fighter-details/7dda2cf308f24a02,Angela Hill,http://ufcstats.com/fighter-details/f0feeb2192937424,Women's Strawweight,U-DEC,,,win,win | Virna Jandiroba Angela Hill | 0 0 | 14 21 | 3 1 | 0 0 | Women's Strawweight | U-DEC | 3 | 5:00,UFC Fight Night: Blachowicz vs. Rakic,2022-05-14,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/60ba33c3f555a7a3
http://ufcstats.com/fight-details/22f1133d02700bb2,Tatsuro Taira,http://ufcstats.com/fighter-details/4461d7e47375a895,Carlos Candelario,http://ufcstats.com/fighter-details/760a55d5b6098cbe,Flyweight,U-DEC,,,win,win | Tatsuro Taira Carlos Candelario | 1 0 | 57 9 | 1 2 | 3 1 | Flyweight | U-DEC | 3 | 5:00,UFC Fight Night: Blachowicz vs. Rakic,2022-05-14,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/60ba33c3f555a7a3
http://ufcstats.com/fight-details/afed0bac5ce5a2f3,Andre Petroski,http://ufcstats.com/fighter-details/5f61780fe5e9b6d0,Nick Maximov,http://ufcstats.com/fighter-details/12585614e0ed2626,Middleweight,SUB,,,win,win | Andre Petroski Nick Maximov | 0 0 | 1 4 | 0 0 | 1 0 | Middleweight | SUB Anaconda Choke | 1 | 1:16,UFC Fight Night: Blachowicz vs. Rakic,2022-05-14,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/60ba33c3f555a7a3
http://ufcstats.com/fight-details/7d4e49d8a6678157,Charles Oliveira,http://ufcstats.com/fighter-details/07225ba28ae309b6,Justin Gaethje,http://ufcstats.com/fighter-details/9e8f6c728eb01124,Lightweight,SUB,,,win,win | Charles Oliveira Justin Gaethje | 1 1 | 30 21 | 0 0 | 2 0 | Lightweight | SUB Rear Naked Choke | 1 | 3:22,UFC 274: Oliveira vs. Gaethje,2022-05-07,"Phoenix, Arizona, USA",http://ufcstats.com/event-details/253d3f9e97ca149a
http://ufcstats.com/fight-details/9d61012a6020516e,Carla Esparza,http://ufcstats.com/fighter-details/d910665038efc639,Rose Namajunas,http://ufcstats.com/fighter-details/47b63240018d5d86,Women's Strawweight,S-DEC,,,win,win | Carla Esparza Rose Namajunas | 0 0 | 30 37 | 2 1 | 0 0 | Women's Strawweight | S-DEC | 5 | 5:00,UFC 274: Oliveira vs. Gaethje,2022-05-07,"Phoenix, Arizona, USA",http://ufcstats.com/event-details/253d3f9e97ca149a
http://ufcstats.com/fight-details/a2ebb5f86eb64f22,Michael Chandler,http://ufcstats.com/fighter-details/4b93a88f3b1de35b,Tony Ferguson,http://ufcstats.com/fighter-details/22a92d7f62195791,Lightweight,TKO,,,win,win | Michael Chandler Tony Ferguson | 1 0 | 27 20 | 1 0 | 0 0 | Lightweight | KO/TKO Kick | 2 | 0:17,UFC 274: Oliveira vs. Gaethje,2022-05-07,"Phoenix, Arizona, USA",http://ufcstats.com/event-details/253d3f9e97ca149a
http://ufcstats.com/fight-details/c020ccbd7cdefb6e,Ovince Saint Preux,http://ufcstats.com/fighter-details/50db8711c70196cd,Mauricio Rua,http://ufcstats.com/fighter-details/140745cbbcb023ac,Light Heavyweight,S-DEC,,,win,win | Ovince Saint Preux Mauricio Rua | 0 0 | 62 54 | 0 0 | 0 0 | Light Heavyweight | S-DEC | 3 | 5:00,UFC 274: Oliveira vs. Gaethje,2022-05-07,"Phoenix, Arizona, USA",http://ufcstats.com/event-details/253d3f9e97ca149a
http://ufcstats.com/fight-details/8390441d93736719,Randy Brown,http://ufcstats.com/fighter-details/c6aee362c7a7d482,Khaos Williams,http://ufcstats.com/fighter-details/2558ae2e5671e318,Welterweight,S-DEC,,,win,win | Randy Brown Khaos Williams | 0 1 | 93 75 | 0 0 | 0 0 | Welterweight | S-DEC | 3 | 5:00,UFC 274: Oliveira vs. Gaethje,2022-05-07,"Phoenix, Arizona, USA",http://ufcstats.com/event-details/253d3f9e97ca149a
http://ufcstats.com/fight-details/6a902b97ac98c283,Francisco Trinaldo,http://ufcstats.com/fighter-details/a8283a4f415e1eb9,Danny Roberts,http://ufcstats.com/fighter-details/a6cba6bb66c1a8c9,Welterweight,U-DEC,,,win,win | Francisco Trinaldo Danny Roberts | 0 0 | 80 36 | 0 0 | 1 0 | Welterweight | U-DEC | 3 | 5:00,UFC 274: Oliveira vs. Gaethje,2022-05-07,"Phoenix, Arizona, USA",http://ufcstats.com/event-details/253d3f9e97ca149a
http://ufcstats.com/fight-details/fc4939b3c9071e66,Macy Chiasson,http://ufcstats.com/fighter-details/9cdd2da1a9104a0b,Norma Dumont,http://ufcstats.com/fighter-details/d3f5d33d61cd00c9,Women's Featherweight,S-DEC,,,win,win | Macy Chiasson Norma Dumont | 0 0 | 32 38 | 6 0 | 0 0 | Women's Featherweight | S-DEC | 3 | 5:00,UFC 274: Oliveira vs. Gaethje,2022-05-07,"Phoenix, Arizona, USA",http://ufcstats.com/event-details/253d3f9e97ca149a
http://ufcstats.com/fight-details/80ac36a9dbc4b1a1,Brandon Royval,http://ufcstats.com/fighter-details/6e15f63b6c2e2c15,Matt Schnell,http://ufcstats.com/fighter-details/67c1d46f4ed16f9e,Flyweight,SUB,,,win,win | Brandon Royval Matt Schnell | 0 1 | 14 12 | 0 0 | 1 0 | Flyweight | SUB Guillotine Choke | 1 | 2:14,UFC 274: Oliveira vs. Gaethje,2022-05-07,"Phoenix, Arizona, USA",http://ufcstats.com/event-details/253d3f9e97ca149a
http://ufcstats.com/fight-details/ff6c8dab41efcc09,Blagoy Ivanov,http://ufcstats.com/fighter-details/1788eee370f077b7,Marcos Rogerio de Lima,http://ufcstats.com/fighter-details/ab943cd2c3c17825,Heavyweight,U-DEC,,,win,win | Blagoy Ivanov Marcos Rogerio de Lima | 0 0 | 62 68 | 0 1 | 0 0 | Heavyweight | U-DEC | 3 | 5:00,UFC 274: Oliveira vs. Gaethje,2022-05-07,"Phoenix, Arizona, USA",http://ufcstats.com/event-details/253d3f9e97ca149a
http://ufcstats.com/fight-details/397dd9a8694ef413,Andre Fialho,http://ufcstats.com/fighter-details/33efaf2d0941cfcf,Cameron VanCamp,http://ufcstats.com/fighter-details/87e2468b986ebb79,Welterweight,TKO,,,win,win | Andre Fialho Cameron VanCamp | 1 0 | 17 19 | 0 0 | 0 0 | Welterweight | KO/TKO Punch | 1 | 2:35,UFC 274: Oliveira vs. Gaethje,2022-05-07,"Phoenix, Arizona, USA",http://ufcstats.com/event-details/253d3f9e97ca149a
http://ufcstats.com/fight-details/60d9d50b763adc62,Tracy Cortez,http://ufcstats.com/fighter-details/68d4a891e5cf2029,Melissa Gatto,http://ufcstats.com/fighter-details/a4a80dd7336ffd59,Women's Flyweight,U-DEC,,,win,win | Tracy Cortez Melissa Gatto | 0 0 | 36 30 | 2 3 | 1 1 | Women's Flyweight | U-DEC | 3 | 5:00,UFC 274: Oliveira vs. Gaethje,2022-05-07,"Phoenix, Arizona, USA",http://ufcstats.com/event-details/253d3f9e97ca149a
http://ufcstats.com/fight-details/8289033e03b4d9a3,CJ Vergara,http://ufcstats.com/fighter-details/077e3ace32b72be9,Kleydson Rodrigues,http://ufcstats.com/fighter-details/102a8fdf8cbf7467,Flyweight,S-DEC,,,win,win | CJ Vergara Kleydson Rodrigues | 0 0 | 71 81 | 0 2 | 0 1 | Flyweight | S-DEC | 3 | 5:00,UFC 274: Oliveira vs. Gaethje,2022-05-07,"Phoenix, Arizona, USA",http://ufcstats.com/event-details/253d3f9e97ca149a
http://ufcstats.com/fight-details/88455c967a7ef6fc,Loopy Godinez,http://ufcstats.com/fighter-details/8e5d953bdb9ae5e7,Ariane Carnelossi,http://ufcstats.com/fighter-details/c0d5c0c95c59050b,Women's Strawweight,U-DEC,,,win,win | Loopy Godinez Ariane Carnelossi | 0 0 | 46 9 | 8 0 | 2 0 | Women's Strawweight | U-DEC | 3 | 5:00,UFC 274: Oliveira vs. Gaethje,2022-05-07,"Phoenix, Arizona, USA",http://ufcstats.com/event-details/253d3f9e97ca149a
http://ufcstats.com/fight-details/430309e0f8a315d5,Journey Newson,http://ufcstats.com/fighter-details/78f485f851891d68,Fernie Garcia,http://ufcstats.com/fighter-details/9e92e1ca498d7244,Bantamweight,U-DEC,,,win,win | Journey Newson Fernie Garcia | 0 0 | 57 37 | 2 0 | 0 0 | Bantamweight | U-DEC | 3 | 5:00,UFC 274: Oliveira vs. Gaethje,2022-05-07,"Phoenix, Arizona, USA",http://ufcstats.com/event-details/253d3f9e97ca149a
http://ufcstats.com/fight-details/5ae5eb729c6bb169,Marlon Vera,http://ufcstats.com/fighter-details/7c7332319c14094c,Rob Font,http://ufcstats.com/fighter-details/05339613bf8e9808,Bantamweight,U-DEC,,,win,win | Marlon Vera Rob Font | 3 0 | 159 271 | 0 1 | 0 0 | Bantamweight | U-DEC | 5 | 5:00,UFC Fight Night: Font vs. Vera,2022-04-30,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/6bf5a7d3e081ade2
http://ufcstats.com/fight-details/eb277b5ea2a19124,Andrei Arlovski,http://ufcstats.com/fighter-details/3738e68d2261e60f,Jake Collier,http://ufcstats.com/fighter-details/92fa1401b7927da3,Heavyweight,S-DEC,,,win,win | Andrei Arlovski Jake Collier | 0 0 | 91 93 | 0 2 | 0 0 | Heavyweight | S-DEC | 3 | 5:00,UFC Fight Night: Font vs. Vera,2022-04-30,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/6bf5a7d3e081ade2
http://ufcstats.com/fight-details/632c2d4ed12f2bdf,Joanderson Brito,http://ufcstats.com/fighter-details/791c8437b341fba5,Andre Fili,http://ufcstats.com/fighter-details/8fd808923cffff82,Featherweight,TKO,,,win,win | Joanderson Brito Andre Fili | 1 0 | 14 6 | 0 0 | 0 0 | Featherweight | KO/TKO Punch | 1 | 0:41,UFC Fight Night: Font vs. Vera,2022-04-30,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/6bf5a7d3e081ade2
http://ufcstats.com/fight-details/7c8701bb78cb4de8,Grant Dawson,http://ufcstats.com/fighter-details/99bd51917728c25d,Jared Gordon,http://ufcstats.com/fighter-details/7026eca45f65377b,Lightweight,SUB,,,win,win | Grant Dawson Jared Gordon | 0 0 | 54 77 | 7 0 | 2 0 | Lightweight | SUB Rear Naked Choke | 3 | 4:11,UFC Fight Night: Font vs. Vera,2022-04-30,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/6bf5a7d3e081ade2
http://ufcstats.com/fight-details/760e3f292b834637,Darren Elkins,http://ufcstats.com/fighter-details/92a9aa9c93192871,Tristan Connelly,http://ufcstats.com/fighter-details/2ebfbe72ed703925,Featherweight,U-DEC,,,win,win | Darren Elkins Tristan Connelly | 0 0 | 75 66 | 5 0 | 1 0 | Featherweight | U-DEC | 3 | 5:00,UFC Fight Night: Font vs. Vera,2022-04-30,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/6bf5a7d3e081ade2
http://ufcstats.com/fight-details/6b956992204ec040,Krzysztof Jotko,http://ufcstats.com/fighter-details/4e06913c91da5200,Gerald Meerschaert,http://ufcstats.com/fighter-details/6ac9bc2953c47345,Middleweight,TKO,,,win,win | Krzysztof Jotko Gerald Meerschaert | 0 0 | 65 37 | 4 1 | 0 0 | Middleweight | U-DEC | 3 | 5:00,UFC Fight Night: Font vs. Vera,2022-04-30,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/6bf5a7d3e081ade2
http://ufcstats.com/fight-details/d2484d74f819d813,Alexandr Romanov,http://ufcstats.com/fighter-details/c0badf3243907e59,Chase Sherman,http://ufcstats.com/fighter-details/01b352b6a9074d5c,Heavyweight,SUB,,,win,win | Alexandr Romanov Chase Sherman | 0 0 | 8 0 | 3 0 | 1 0 | Heavyweight | SUB Keylock | 1 | 2:11,UFC Fight Night: Font vs. Vera,2022-04-30,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/6bf5a7d3e081ade2
http://ufcstats.com/fight-details/7e4b7a70838e5ba4,Francisco Figueiredo,http://ufcstats.com/fighter-details/cdadae5363b66eef,Daniel Lacerda,http://ufcstats.com/fighter-details/31bb0772f21cabd8,Flyweight,SUB,,,win,win | Francisco Figueiredo Daniel Lacerda | 0 0 | 5 4 | 0 1 | 1 0 | Flyweight | SUB Kneebar | 1 | 1:18,UFC Fight Night: Font vs. Vera,2022-04-30,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/6bf5a7d3e081ade2
http://ufcstats.com/fight-details/5b731da9e4be4391,Gabe Green,http://ufcstats.com/fighter-details/5eb50529a8418b77,Yohan Lainesse,http://ufcstats.com/fighter-details/f998f5c102250d6e,Welterweight,TKO,,,win,win | Gabe Green Yohan Lainesse | 0 1 | 48 41 | 0 2 | 0 1 | Welterweight | KO/TKO Punches | 2 | 4:02,UFC Fight Night: Font vs. Vera,2022-04-30,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/6bf5a7d3e081ade2
